longitude,latitude
-104.534,33.364
-114.315,43.52
-77.165,39.156
-81.084,32.063
-105.235,35.586
-90.067,32.608
-82.734,36.969
-87.853,30.66
-95.474,29.82
,
-84.118,30.839
,
,
,
-76.781,40.392
-112.017,33.459
,
-97.95,34.499
-98.715,29.796
-75.129,39.995
-117.079,32.758
-116.215,43.634
-84.475,33.797
-92.391,30.213
-119.345,35.601
-85.879,42.363
-118.427,34.01
,
-87.564,41.623
-114.267,36.779
-87.607,41.623
-77.539,41.734
,
,
,
-82.527,40.75
-96.794,33.324
-81.539,30.67
-119.201,36.095
,
-75.299,40.086
-97.203,31.518
,
-77.056,38.871
-82.392,40.758
-117.862,34.133
-72.319,43.649
-122.361,47.514
-86.865,39.574
-94.456,37.127
-75.086,42.392
-86.863,34.119
-117.946,33.932
-119.057,35.303
,
-76.546,39.351
-83.086,42.365
-95.514,30.074
-85.025,34.804
-97.984,29.59
-117.841,33.74
-112.324,33.597
-76.894,35.026
-88.308,41.814
-86.926,36.115
-98.502,40.587
-157.866,21.331
-118.675,34.588
-105.006,39.824
-81.345,28.431
,
-119.035,35.353
-98.397,29.4
-71.02,42.496
-85.336,42.231
-98.454,41.215
-89.571,32.32
-82.678,36.378
-106.55,35.105
-117.015,34.884
-81.106,33.978
-87.947,43.064
-89.939,35.082
-105.075,40.398
-105.11,39.828
-97.64,30.466
-81.177,37.793
-75.104,40.031
-84.559,33.934
-117.226,34.121
-96.479,30.498
-104.98,39.942
-160.007,66.604
-116.941,32.795
-101.82,35.198
-95.449,37.678
-81.609,31.785
-90.005,32.155
-120.571,34.958
-87.936,43.007
-79.899,40.861
-101.809,35.205
-111.323,34.241
-111.675,40.229
-84.459,33.616
-87.64,41.879
-77.005,38.909
-72.97,43.596
-112.426,40.6
-118.391,33.839
-121.959,37.512
-124.163,41.788
-81.294,28.821
-149.511,61.599
-116.56,43.567
-87.964,43.072
-79.793,36.069
-76.827,42.104
-122.683,45.584
-157.852,21.295
-85.978,41.684
-75.269,39.908
-117.231,38.069
-94.393,35.35
-74.817,40.201
-114.337,47.016
-84.399,33.782
-117.303,34.524
,
-89.591,30.241
-80.183,26.317
-88.983,40.542
-80.195,25.862
-80.653,28.079
-91.346,41.999
-77.032,38.918
,
-86.074,39.796
-104.51,39.067
-95.367,29.876
-90.219,30.005
-105.053,39.816
-97.435,32.735
-118.015,33.859
-87.95,42.924
-80.389,39.038
-104.9,39.67
-104.829,39.79
-106.735,34.824
-122.537,47.121
-122.898,44.067
-84.224,39.61
-106.003,35.02
-121.424,38.541
-78.95,39.135
-82.748,28.005
-94.723,31.345
-100.885,46.84
-94.76,31.36
-121.571,37.01
-124.122,40.922
-92.854,37.173
-76.982,38.818
-111.881,40.955
-95.682,39.052
-93.763,32.414
-78.83,33.926
-93.772,43.37
-98.271,29.604
-98.556,29.347
-108.133,36.739
-84.538,33.882
-122.221,37.788
-75.166,39.788
-97.108,34.494
-112.03,33.48
-94.451,39.078
-95.498,30.548
-90.415,32.848
,
,
-117.048,33.147
-84.492,34.065
-95.205,32.591
-85.0,38.736
-90.21,32.259
-80.507,41.016
-86.631,36.153
-84.471,33.892
-80.05,32.835
,
-87.634,41.776
-95.313,29.935
-118.171,33.804
-115.136,36.163
-115.108,36.159
-76.591,42.934
-84.291,33.893
-89.839,34.612
-96.676,33.161
-118.154,34.806
-82.607,29.639
,
-86.169,39.809
-118.004,33.655
-119.239,35.783
-84.28,33.727
-96.676,33.101
-70.227,44.108
,
-122.514,45.454
-74.614,40.479
-117.885,33.748
,
-83.714,36.607
-111.937,33.378
-82.897,39.921
-86.245,41.791
-98.716,29.435
-85.164,35.236
-82.981,36.425
,
-97.284,37.697
-104.766,38.816
-115.018,36.198
-118.57,34.372
-115.199,36.137
-75.125,42.17
-82.685,27.774
-90.726,29.592
,
,
-110.97,32.264
-118.322,34.036
,
,
,
-77.632,43.151
-88.986,35.252
-118.989,35.358
-97.996,26.236
-90.821,38.806
,
-80.851,35.005
-91.193,44.975
,
,
,
,
,
-120.466,34.637
-83.714,36.607
-90.008,32.668
-106.794,32.317
-78.12,34.351
-118.068,34.0
-85.098,39.204
,
,
-82.539,34.676
-83.893,35.952
-115.051,36.196
-112.186,42.654
-69.766,44.302
-90.57,41.528
,
,
-77.588,35.883
-98.272,35.536
-116.546,33.874
-82.65,34.503
,
-82.757,28.148
-81.783,26.433
-99.471,27.445
-80.06,26.692
-94.399,35.385
-122.548,45.658
-93.316,37.206
-76.988,38.842
,
-70.244,43.725
-87.254,30.418
-119.856,39.614
,
,
-76.183,43.049
-97.094,32.703
,
-84.232,36.365
-80.345,25.797
,
,
-108.534,48.2
-92.474,35.085
-85.642,42.882
-87.494,36.859
,
,
-88.749,41.943
-85.699,38.268
,
-97.887,30.191
-116.205,43.612
-75.24,39.992
-92.395,41.925
-96.758,43.544
-104.819,38.81
-90.236,32.272
-94.51,37.074
-84.838,35.18
-76.729,40.403
-118.436,34.187
-90.694,29.597
-97.429,27.741
-84.615,38.6
-91.516,44.832
,
-112.193,33.535
-95.905,36.119
-83.708,34.11
-80.718,35.205
,
-76.861,37.495
-78.691,36.653
-88.074,41.494
-73.991,40.3
,
-76.569,40.484
-79.699,37.174
-75.108,40.948
-122.223,47.474
-85.84,35.24
-71.077,42.289
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-83.666,42.975
-81.14,32.043
-89.986,32.19
,
-104.8,38.932
-75.314,42.329
,
-85.175,42.309
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-81.405,40.793
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-116.081,33.701
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-86.876,34.521
,
,
,
,
-122.562,45.543
,
,
-106.646,35.271
,
,
,
,
,
,
,
,
,
,
,
,
,
-120.826,44.204
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-106.176,35.037
,
,
,
,
-101.88,35.218
,
,
,
,
,
-122.211,48.522
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
-83.712,32.476
,
-103.141,32.719
-83.643,32.845
-119.8,39.478
,
,
-95.514,29.706
-106.204,35.031
-122.435,47.252
-106.797,34.664
,
-95.913,29.495
-112.137,43.374
-95.286,29.848
-119.394,38.767
-70.0,43.957
,
-79.586,39.991
-81.752,30.306
-97.49,35.444
-95.517,29.738
-90.028,38.662
,
-117.167,32.721
-102.171,32.046
-123.972,45.146
-85.206,40.378
-117.657,35.001
-117.92,33.827
-118.151,33.875
-85.961,34.726
-76.075,42.981
,
-77.403,37.514
-97.705,30.333
-112.28,33.667
-85.634,35.055
-104.777,38.839
-80.213,25.84
-94.494,37.081
-84.634,34.065
-83.017,43.168
-95.031,29.546
-94.413,39.101
-80.307,25.942
-90.404,32.252
-89.644,35.575
,
-111.079,32.176
-83.885,33.833
,
-120.305,37.985
-87.953,34.982
-118.006,34.567
,
-106.65,35.084
-88.138,41.547
-79.989,37.794
-98.527,29.445
-88.185,41.525
-122.435,47.084
-84.469,34.214
-122.486,47.217
-122.288,47.552
-90.538,37.922
-81.714,26.582
-115.026,36.196
-77.387,39.051
-85.731,38.239
-101.418,35.734
-75.075,38.696
-81.055,34.106
-106.498,35.068
-112.251,33.849
-97.716,43.159
-111.283,47.497
-85.59,42.282
-94.03,33.419
-84.34,35.372
-105.498,44.295
-121.622,37.931
-111.829,33.308
-84.366,33.508
-83.385,34.271
-80.178,26.121
-73.263,42.461
-82.526,28.988
-96.678,34.775
-103.245,44.081
-80.393,27.659
-84.462,38.053
-80.221,26.231
-114.57,35.041
-111.996,33.073
-104.422,32.979
-115.1,36.149
-86.103,39.611
-110.809,32.216
-119.788,36.738
-76.308,41.028
-117.323,34.413
-92.964,35.243
-117.047,32.796
-80.231,25.89
-84.29,42.1
-122.88,45.768
-96.752,43.552
,
-81.978,34.92
-106.67,35.051
-97.274,35.629
-84.749,35.287
-81.141,31.964
-83.195,35.955
-87.756,41.603
-110.864,32.222
-85.638,42.927
-117.506,33.975
-90.241,38.716
-117.506,33.975
-86.373,43.297
-104.767,41.163
-76.316,35.423
-88.626,35.74
-84.573,34.035
-118.452,34.228
-79.034,38.399
-81.72,33.56
-117.475,34.15
-80.677,39.237
-97.353,35.182
-86.442,42.116
-83.301,42.196
-108.187,36.747
-71.325,42.907
-117.89,34.107
-81.089,32.08
-84.502,39.07
-123.017,44.943
-104.917,38.858
-95.904,36.05
-74.331,40.548
-92.032,30.25
-82.213,36.588
-84.097,36.054
-79.84,34.28
-112.186,33.599
-118.253,34.113
-105.117,40.504
-84.138,39.867
-96.921,37.266
-81.09,37.371
-84.463,33.723
-108.052,35.363
-106.773,32.319
-95.162,36.628
-95.451,30.315
-121.547,39.135
-95.196,29.664
-83.745,32.672
-119.02,35.324
-77.061,38.955
-92.878,47.491
